cluster	type	np	lnl	w1	w2
9178	TmiTsi	10	-1586.070375	0.15648	0.14388
9180	All	9	-3940.773503	0.04371	0.04371
9180	Tmi	10	-3940.646772	0.04317	0.05862
9180	Tsi	10	-3939.593811	0.04236	0.17588
9180	TmiTsi	10	-3940.756984	0.04318	0.04593
9182	All	9	-3116.543892	0.35719	0.35719
9182	Tmi	10	-3116.510403	0.35450	0.39836
9182	Tsi	10	-3116.189708	0.36535	0.21050
9182	TmiTsi	10	-3114.948395	0.39267	0.22026
9183	All	9	-1509.855156	0.04698	0.04698
9183	Tmi	10	-1507.981692	0.04261	0.25072
9183	Tsi	10	-1507.253465	0.04176	0.27593
9183	TmiTsi	10	-1509.693719	0.04466	0.07922
9185	All	9	-2487.302980	0.05514	0.05514
9185	Tmi	10	-2486.982206	0.05382	0.09881
9185	Tsi	10	-2484.413582	0.05155	0.61553
9185	TmiTsi	10	-2486.974609	0.05162	0.07206
9187	All	9	-5855.626743	0.04824	0.04824
9187	Tmi	10	-5853.428021	0.04593	0.11535
9187	Tsi	10	-5854.490824	0.04674	0.10643
9187	TmiTsi	10	-5855.254512	0.05024	0.03890
9188	All	9	-3043.633981	0.05460	0.05460
9188	Tmi	10	-3041.275006	0.04971	0.28387
9188	Tsi	10	-3037.180954	0.04522	0.37249
9188	TmiTsi	10	-3039.616149	0.07014	0.02079
919	All	9	-9128.072211	0.18130	0.18130
919	Tmi	10	-9127.808046	0.18324	0.14406
919	Tsi	10	-9127.567433	0.18382	0.11830
919	TmiTsi	10	-9122.491435	0.15935	0.33620
9190	All	9	-6149.402948	0.34286	0.34286
9190	Tmi	10	-6135.825928	0.29204	1.67274
9190	Tsi	10	-6139.855168	0.30569	2.35547
9190	TmiTsi	10	-6143.992819	0.39540	0.17975
9194	All	9	-4194.444133	0.11759	0.11759
9194	Tmi	10	-4193.925064	0.11471	0.19406
9194	Tsi	10	-4193.970916	0.11476	0.18153
9194	TmiTsi	10	-4194.411757	0.11902	0.10952
9195	All	9	-3528.439406	0.16431	0.16431
9195	Tmi	10	-3524.962432	0.15429	0.68244
9195	Tsi	10	-3522.516800	0.15251	3.52397
9195	TmiTsi	10	-3527.876281	0.15491	0.21211
9197	All	9	-2051.624246	0.08080	0.08080
9197	Tmi	10	-2050.954584	0.07785	0.23474
9197	Tsi	10	-2051.541900	0.08184	0.05929
9197	TmiTsi	10	-2051.623825	0.08060	0.08149
9199	All	9	-3608.046558	0.02168	0.02168
9199	Tmi	10	-3603.132188	0.01955	0.30575
9199	Tsi	10	-3607.319309	0.02080	0.04590
9199	TmiTsi	10	-3605.698484	0.01790	0.03526
92	All	9	-3895.269746	0.24487	0.24487
92	Tmi	10	-3887.806310	0.21535	0.88223
92	Tsi	10	-3884.944931	0.21502	999.00000
92	TmiTsi	10	-3893.075869	0.27232	0.15038
920	All	9	-1772.804642	0.07453	0.07453
920	Tmi	10	-1771.858829	0.07707	0.00010
920	Tsi	10	-1771.822140	0.07191	999.00000
920	TmiTsi	10	-1772.489193	0.07005	0.11848
9200	All	9	-3725.314562	0.16481	0.16481
9200	Tmi	10	-3719.041780	0.14933	0.74822
9200	Tsi	10	-3725.276795	0.16368	0.19749
9200	TmiTsi	10	-3725.196602	0.16879	0.14215
9202	All	9	-3379.296807	0.11805	0.11805
9202	Tmi	10	-3377.946997	0.11311	0.27027
9202	Tsi	10	-3379.221340	0.11924	0.09401
9202	TmiTsi	10	-3379.008662	0.12306	0.09389
9203	All	9	-5074.854424	0.06898	0.06898
9203	Tmi	10	-5071.886230	0.06479	0.17508
9203	Tsi	10	-5073.480760	0.06669	0.18288
9203	TmiTsi	10	-5074.844397	0.06849	0.07132
9209	All	9	-2096.043970	0.06581	0.06581
9209	Tmi	10	-2095.712516	0.06315	0.09999
9209	Tsi	10	-2095.834222	0.06749	0.02991
9209	TmiTsi	10	-2095.555075	0.05975	0.08949
921	All	9	-5088.463626	0.20160	0.20160
921	Tmi	10	-5086.935995	0.19300	0.35436
921	Tsi	10	-5086.534728	0.19292	0.89102
921	TmiTsi	10	-5086.317569	0.18237	0.31496
9210	All	9	-2320.278155	0.06643	0.06643
9210	Tmi	10	-2317.064918	0.05958	0.23411
9210	Tsi	10	-2319.990864	0.06501	0.17897
9210	TmiTsi	10	-2320.262826	0.06559	0.07151
9211	All	9	-3030.940781	0.02188	0.02188
9211	Tmi	10	-3030.898036	0.02168	0.03025
9211	Tsi	10	-3030.939780	0.02191	0.02090
9211	TmiTsi	10	-3030.548187	0.02352	0.01422
9213	All	9	-5254.162738	0.17647	0.17647
9213	Tmi	10	-5251.482708	0.16796	0.41466
9213	Tsi	10	-5253.707825	0.17332	0.28823
9213	TmiTsi	10	-5253.675079	0.18402	0.13957
9214	All	9	-2543.730768	0.13761	0.13761
9214	Tmi	10	-2543.248679	0.13418	0.25795
9214	Tsi	10	-2542.678581	0.13282	0.43545
9214	TmiTsi	10	-2542.365014	0.12300	0.22473
9215	All	9	-5681.073460	0.04814	0.04814
9215	Tmi	10	-5677.993466	0.04503	0.12079
9215	Tsi	10	-5679.148955	0.04632	0.18382
9215	TmiTsi	10	-5679.546100	0.04364	0.07028
9218	All	9	-1633.265088	0.20264	0.20264
9218	Tmi	10	-1630.703347	0.18502	0.98642
9218	Tsi	10	-1630.687316	0.18412	0.91056
9218	TmiTsi	10	-1632.998801	0.21451	0.14393
9219	All	9	-5706.797261	0.29441	0.29441
9219	Tmi	10	-5704.820214	0.28294	0.60042
9219	Tsi	10	-5706.447085	0.28990	0.75681
9219	TmiTsi	10	-5706.524769	0.30612	0.25239
9220	All	9	-2065.506691	0.10989	0.10989
9220	Tmi	10	-2065.505165	0.11014	0.10649
9220	Tsi	10	-2063.413853	0.10211	0.83779
9220	TmiTsi	10	-2065.422128	0.10620	0.12433
9221	All	9	-1795.283872	0.05824	0.05824
9221	Tmi	10	-1794.866972	0.05702	0.22278
9221	Tsi	10	-1795.254430	0.05869	0.04539
9221	TmiTsi	10	-1794.981041	0.05499	0.08578
9222	All	9	-1731.114720	0.02879	0.02879
9222	Tmi	10	-1730.306315	0.03002	0.00010
9222	Tsi	10	-1730.492831	0.02976	0.00010
9222	TmiTsi	10	-1730.813078	0.02645	0.04258
9223	All	9	-2507.758243	0.27844	0.27844
9223	Tmi	10	-2502.653661	0.24777	1.84472
9223	Tsi	10	-2507.465567	0.27161	0.45732
9223	TmiTsi	10	-2507.755792	0.27719	0.28562
9227	All	9	-3400.933880	0.29181	0.29181
9227	Tmi	10	-3395.952619	0.26478	1.87700
9227	Tsi	10	-3400.268949	0.28166	0.56064
9227	TmiTsi	10	-3399.525624	0.32160	0.19810
9231	All	9	-782.227143	0.05600	0.05600
9231	Tmi	10	-782.115796	0.05664	0.00010
9231	Tsi	10	-781.353800	0.05914	0.00010
9231	TmiTsi	10	-782.058427	0.05213	0.08736
9232	All	9	-6887.330488	0.13250	0.13250
9232	Tmi	10	-6881.886125	0.12484	0.44517
9232	Tsi	10	-6887.221823	0.13145	0.16506
9232	TmiTsi	10	-6886.452314	0.14036	0.10362
9235	All	9	-2177.124553	0.05402	0.05402
9235	Tmi	10	-2177.031293	0.05518	0.03984
9235	Tsi	10	-2177.124378	0.05402	0.00010
9235	TmiTsi	10	-2177.116783	0.05469	0.05152
9236	All	9	-2168.836928	0.17276	0.17276
9236	Tmi	10	-2164.711839	0.15907	1.32430
9236	Tsi	10	-2168.685905	0.17043	0.28420
9236	TmiTsi	10	-2168.500968	0.16397	0.23467
9237	All	9	-6827.404405	0.05630	0.05630
9237	Tmi	10	-6820.798758	0.05170	0.19326
9237	Tsi	10	-6826.409743	0.05504	0.15075
9237	TmiTsi	10	-6827.398214	0.05602	0.05785
9239	All	9	-5103.026612	0.07421	0.07421
9239	Tmi	10	-5098.394472	0.06875	0.22239
9239	Tsi	10	-5100.440308	0.07109	0.30176
9239	TmiTsi	10	-5102.234169	0.07831	0.05287
9240	All	9	-3462.983889	0.06114	0.06114
9240	Tmi	10	-3462.883434	0.06182	0.04385
9240	Tsi	10	-3462.966667	0.06147	0.05447
9240	TmiTsi	10	-3462.375387	0.05720	0.08925
9241	All	9	-3833.477408	0.06708	0.06708
9241	Tmi	10	-3833.471187	0.06688	0.07133
9241	Tsi	10	-3831.395285	0.06395	0.28472
9241	TmiTsi	10	-3833.328664	0.06932	0.05726
9242	All	9	-1863.039749	0.03918	0.03918
9242	Tmi	10	-1862.784057	0.03807	0.07284
9242	Tsi	10	-1862.534552	0.03765	0.09946
9242	TmiTsi	10	-1862.822445	0.04118	0.02583
9243	All	9	-3129.847711	0.05676	0.05676
9243	Tmi	10	-3128.270756	0.05336	0.15429
9243	Tsi	10	-3129.717340	0.05582	0.07683
9243	TmiTsi	10	-3129.679103	0.05888	0.04656
9244	All	9	-2610.448081	0.02389	0.02389
9244	Tmi	10	-2609.505882	0.02181	0.06249
9244	Tsi	10	-2610.147638	0.02312	0.06658
9244	TmiTsi	10	-2610.094270	0.02669	0.01704
9245	All	9	-1378.065271	0.22842	0.22842
9245	Tmi	10	-1376.580045	0.21051	0.57222
9245	Tsi	10	-1377.940180	0.22418	0.68296
9245	TmiTsi	10	-1378.023231	0.23506	0.20064
9247	All	9	-4363.089724	0.28714	0.28714
9247	Tmi	10	-4361.232106	0.27122	0.61201
9247	Tsi	10	-4362.329349	0.27799	0.54372
9247	TmiTsi	10	-4358.705085	0.24054	0.50292
9248	All	9	-1618.158551	0.11653	0.11653
9248	Tmi	10	-1616.551401	0.10895	0.43066
9248	Tsi	10	-1618.025088	0.11490	0.24892
9248	TmiTsi	10	-1616.941124	0.13331	0.05788
9252	All	9	-9104.511058	0.21960	0.21960
9252	Tmi	10	-9098.418001	0.20658	0.58643
9252	Tsi	10	-9099.511732	0.20965	1.29557
9252	TmiTsi	10	-9104.353004	0.21483	0.24114
9254	All	9	-2084.384141	0.10510	0.10510
9254	Tmi	10	-2082.983378	0.09833	0.24925
9254	Tsi	10	-2084.299907	0.10385	0.16468
9254	TmiTsi	10	-2084.042101	0.09934	0.14244
9255	All	9	-15118.758713	0.24205	0.24205
9255	Tmi	10	-15115.127393	0.23385	0.45621
9255	Tsi	10	-15117.273940	0.23708	0.37000
9255	TmiTsi	10	-15117.628027	0.23239	0.29383
9257	All	9	-8348.558990	0.08926	0.08926
9257	Tmi	10	-8344.525819	0.08488	0.22289
9257	Tsi	10	-8345.185180	0.08571	0.25693
9257	TmiTsi	10	-8346.398403	0.08214	0.12560
9258	All	9	-3325.500524	0.03518	0.03518
9258	Tmi	10	-3320.890004	0.03132	0.15616
9258	Tsi	10	-3317.575361	0.03009	0.32128
9258	TmiTsi	10	-3324.119039	0.03888	0.01868
9259	All	9	-3881.852953	0.04497	0.04497
9259	Tmi	10	-3881.653475	0.04572	0.03107
9259	Tsi	10	-3876.705784	0.04156	0.46173
9259	TmiTsi	10	-3881.825826	0.04433	0.04855
926	All	9	-8677.727370	0.16003	0.16003
926	Tmi	10	-8675.711832	0.15421	0.27254
926	Tsi	10	-8675.938475	0.15554	0.32353
926	TmiTsi	10	-8676.944668	0.16665	0.12658
9260	All	9	-6174.128865	0.10518	0.10518
9260	Tmi	10	-6171.792849	0.10044	0.22695
9260	Tsi	10	-6172.087110	0.10105	0.24682
9260	TmiTsi	10	-6173.979940	0.10770	0.09390
9262	All	9	-6887.084075	0.25600	0.25600
9262	Tmi	10	-6884.549386	0.24534	0.50459
9262	Tsi	10	-6887.029320	0.25465	0.29416
9262	TmiTsi	10	-6886.877850	0.24978	0.28778
9263	All	9	-9705.829566	0.16207	0.16207
9263	Tmi	10	-9703.686465	0.15733	0.30036
9263	Tsi	10	-9703.201017	0.15754	0.41585
9263	TmiTsi	10	-9703.860775	0.15199	0.23546
9266	All	9	-3551.370658	0.03139	0.03139
9266	Tmi	10	-3550.696605	0.03032	0.07150
9266	Tsi	10	-3551.367989	0.03134	0.03409
9266	TmiTsi	10	-3549.266584	0.02689	0.06535
9267	All	9	-3099.785248	0.21234	0.21234
9267	Tmi	10	-3096.074777	0.19123	1.13858
9267	Tsi	10	-3099.638651	0.20845	0.30559
9267	TmiTsi	10	-3099.779838	0.21087	0.22064
9268	All	9	-3340.035232	0.13184	0.13184
9268	Tmi	10	-3330.723327	0.11722	1.94499
9268	Tsi	10	-3333.191488	0.12055	1.97914
9268	TmiTsi	10	-3340.007332	0.13374	0.12347
9269	All	9	-2396.499117	0.13919	0.13919
9269	Tmi	10	-2393.699210	0.12739	0.36045
9269	Tsi	10	-2394.269506	0.13469	999.00000
9269	TmiTsi	10	-2396.464831	0.13706	0.15448
9270	All	9	-4313.757993	0.04885	0.04885
9270	Tmi	10	-4312.327940	0.04674	0.11370
9270	Tsi	10	-4309.351064	0.04527	0.22942
9270	TmiTsi	10	-4313.463694	0.04666	0.05899
9271	All	9	-1783.189693	0.03029	0.03029
9271	Tmi	10	-1780.524679	0.02622	0.20656
9271	Tsi	10	-1782.382052	0.03169	0.00010
9271	TmiTsi	10	-1783.174347	0.02982	0.03491
9272	All	9	-2617.375732	0.02986	0.02986
9272	Tmi	10	-2616.784370	0.02886	0.07884
9272	Tsi	10	-2616.915390	0.02895	0.06862
9272	TmiTsi	10	-2612.141825	0.03663	0.00313
9273	All	9	-2658.748666	0.05392	0.05392
9273	Tmi	10	-2658.702350	0.05435	0.03935
9273	Tsi	10	-2658.582834	0.05282	0.07997
9273	TmiTsi	10	-2658.722903	0.05484	0.04909
9274	All	9	-4621.274419	0.04151	0.04151
9274	Tmi	10	-4616.753590	0.03855	0.21083
9274	Tsi	10	-4621.190280	0.04117	0.05442
9274	TmiTsi	10	-4620.273383	0.03844	0.06307
9277	All	9	-4789.530805	0.06954	0.06954
9277	Tmi	10	-4787.795452	0.06612	0.15495
9277	Tsi	10	-4786.417654	0.06562	0.24795
9277	TmiTsi	10	-4789.488420	0.06862	0.07637
9278	All	9	-13868.629137	0.17334	0.17334
9278	Tmi	10	-13864.894671	0.16682	0.30903
9278	Tsi	10	-13866.050854	0.16875	0.36109
9278	TmiTsi	10	-13868.564250	0.17168	0.18212
9279	All	9	-6907.067457	0.08127	0.08127
9279	Tmi	10	-6904.639326	0.07746	0.16748
9279	Tsi	10	-6905.931683	0.07893	0.14635
9279	TmiTsi	10	-6906.266262	0.07723	0.11022
9281	All	9	-9513.714396	0.25640	0.25640
9281	Tmi	10	-9502.684739	0.22581	0.88547
9281	Tsi	10	-9509.262223	0.23937	0.76044
9281	TmiTsi	10	-9511.399040	0.27987	0.17225
9282	All	9	-3403.904386	0.08860	0.08860
9282	Tmi	10	-3403.496521	0.08632	0.13373
9282	Tsi	10	-3402.808661	0.08582	0.27649
9282	TmiTsi	10	-3403.122530	0.08211	0.17608
9286	All	9	-1634.768080	0.02105	0.02105
9286	Tmi	10	-1633.137674	0.01850	0.08593
9286	Tsi	10	-1633.186319	0.01981	999.00000
9286	TmiTsi	10	-1634.767699	0.02098	0.02141
9291	All	9	-13872.280656	0.01844	0.01844
9291	Tmi	10	-13872.196794	0.01831	0.02244
9291	Tsi	10	-13871.950483	0.01869	0.01181
9291	TmiTsi	10	-13872.092154	0.01885	0.01538
9293	All	9	-3480.790020	0.07514	0.07514
9293	Tmi	10	-3480.351568	0.07312	0.12003
9293	Tsi	10	-3479.078525	0.07263	0.72470
9293	TmiTsi	10	-3480.400187	0.07123	0.09674
9294	All	9	-7018.273508	0.04167	0.04167
9294	Tmi	10	-7012.423032	0.03822	0.17202
9294	Tsi	10	-7017.098439	0.04044	0.09921
9294	TmiTsi	10	-7016.480569	0.04565	0.02525
9295	All	9	-4771.792081	0.08183	0.08183
9295	Tmi	10	-4767.680391	0.07711	0.35099
9295	Tsi	10	-4771.396746	0.08037	0.13426
9295	TmiTsi	10	-4771.763131	0.08085	0.08733
9297	All	9	-1829.368407	0.03907	0.03907
9297	Tmi	10	-1828.691946	0.03725	0.11429
9297	Tsi	10	-1829.361831	0.03890	0.04427
9297	TmiTsi	10	-1828.092041	0.03369	0.08671
9298	All	9	-1350.443503	0.30595	0.30595
9298	Tmi	10	-1346.112716	0.34635	0.02932
9298	Tsi	10	-1347.590089	0.33050	0.00010
9298	TmiTsi	10	-1349.786829	0.27402	0.47619
9299	All	9	-3173.308182	0.16150	0.16150
9299	Tmi	10	-3173.222050	0.15964	0.19425
9299	Tsi	10	-3173.097556	0.15896	0.25692
9299	TmiTsi	10	-3172.426636	0.14949	0.23807
93	All	9	-1164.315634	0.13585	0.13585
93	Tmi	10	-1163.965479	0.13085	0.26933
93	Tsi	10	-1162.901401	0.12866	999.00000
93	TmiTsi	10	-1164.225023	0.14143	0.10920
930	All	9	-2182.386124	0.09024	0.09024
930	Tmi	10	-2180.949582	0.08483	0.26362
930	Tsi	10	-2180.631781	0.08448	0.33390
930	TmiTsi	10	-2181.331168	0.08181	0.15347
9301	All	9	-13077.626994	0.11053	0.11053
9301	Tmi	10	-13075.554350	0.10721	0.17655
9301	Tsi	10	-13076.780712	0.10882	0.17539
9301	TmiTsi	10	-13077.626001	0.11038	0.11127
9303	All	9	-4889.040047	0.19907	0.19907
9303	Tmi	10	-4888.640406	0.19421	0.27981
9303	Tsi	10	-4887.995868	0.19298	0.52658
9303	TmiTsi	10	-4889.037664	0.19826	0.20252
9305	All	9	-1772.811982	0.02101	0.02101
9305	Tmi	10	-1767.863393	0.01732	0.41910
9305	Tsi	10	-1772.769760	0.02077	0.04153
9305	TmiTsi	10	-1772.405505	0.02334	0.01325
9309	All	9	-3508.543892	0.08093	0.08093
9309	Tmi	10	-3507.981791	0.07799	0.12746
9309	Tsi	10	-3506.374055	0.07645	0.82116
9309	TmiTsi	10	-3508.304558	0.07742	0.10209
931	All	9	-1557.478472	0.11667	0.11667
931	Tmi	10	-1557.279435	0.11766	0.00010
931	Tsi	10	-1557.466214	0.11607	0.13067
931	TmiTsi	10	-1556.290440	0.10118	0.20570
9310	All	9	-3982.289757	0.11283	0.11283
9310	Tmi	10	-3982.190326	0.11168	0.14218
9310	Tsi	10	-3982.283272	0.11256	0.12233
9310	TmiTsi	10	-3978.764873	0.13022	0.04918
9311	All	9	-14109.984846	0.27321	0.27321
9311	Tmi	10	-14107.744870	0.26581	0.43773
9311	Tsi	10	-14105.578968	0.26391	0.70184
9311	TmiTsi	10	-14109.704494	0.26768	0.30191
9313	All	9	-2177.451819	0.05382	0.05382
9313	Tmi	10	-2177.419179	0.05345	0.06747
9313	Tsi	10	-2176.289632	0.05511	0.00010
9313	TmiTsi	10	-2177.037451	0.05000	0.07692
9314	All	9	-13761.893490	0.20991	0.20991
9314	Tmi	10	-13760.581823	0.20568	0.31450
9314	Tsi	10	-13761.853605	0.21063	0.19394
9314	TmiTsi	10	-13761.828689	0.20775	0.21916
9315	All	9	-3014.498909	0.13485	0.13485
9315	Tmi	10	-3014.288885	0.13750	0.09783
9315	Tsi	10	-3007.240869	0.12355	999.00000
9315	TmiTsi	10	-3014.358197	0.13930	0.11615
9316	All	9	-2040.212062	0.05834	0.05834
9316	Tmi	10	-2039.256678	0.05517	0.26298
9316	Tsi	10	-2038.638498	0.05284	0.16718
9316	TmiTsi	10	-2040.211956	0.05840	0.05735
9318	All	9	-2213.282409	0.05956	0.05956
9318	Tmi	10	-2206.233286	0.05078	0.42447
9318	Tsi	10	-2211.559088	0.05706	2.32975
9318	TmiTsi	10	-2212.268768	0.06571	0.03082
9319	All	9	-3607.493081	0.13556	0.13556
9319	Tmi	10	-3600.640475	0.12127	0.62673
9319	Tsi	10	-3603.050013	0.12590	1.17705
9319	TmiTsi	10	-3605.647709	0.15253	0.08944
9321	All	9	-5616.652609	0.09483	0.09483
9321	Tmi	10	-5615.130491	0.09823	0.04309
9321	Tsi	10	-5616.514933	0.09402	0.12962
9321	TmiTsi	10	-5614.734066	0.10259	0.05700
9322	All	9	-3394.280090	0.03676	0.03676
9322	Tmi	10	-3392.236865	0.03418	0.14005
9322	Tsi	10	-3392.731180	0.03455	0.10543
9322	TmiTsi	10	-3392.913958	0.04125	0.02259
9323	All	9	-4837.397292	0.04623	0.04623
9323	Tmi	10	-4835.979710	0.04440	0.11207
9323	Tsi	10	-4835.117689	0.04430	0.19045
9323	TmiTsi	10	-4837.317474	0.04730	0.04172
9324	All	9	-3992.036059	0.07281	0.07281
9324	Tmi	10	-3991.987321	0.07223	0.08609
9324	Tsi	10	-3991.625493	0.07134	0.13288
9324	TmiTsi	10	-3991.338991	0.06784	0.10042
9327	All	9	-4413.054315	0.09143	0.09143
9327	Tmi	10	-4410.472228	0.08595	0.21165
9327	Tsi	10	-4412.780951	0.09008	0.14456
9327	TmiTsi	10	-4412.030674	0.09809	0.06462
9329	All	9	-5652.332405	0.15516	0.15516
9329	Tmi	10	-5649.777020	0.14934	0.48071
9329	Tsi	10	-5652.292772	0.15429	0.17312
9329	TmiTsi	10	-5649.396583	0.13896	0.23933
933	All	9	-31360.686846	0.09337	0.09337
933	Tmi	10	-31347.815567	0.08882	0.20191
933	Tsi	10	-31351.084934	0.09030	0.26807
933	TmiTsi	10	-31360.401835	0.09204	0.10039
9330	All	9	-2648.323156	0.05065	0.05065
9330	Tmi	10	-2647.886391	0.04925	0.10310
9330	Tsi	10	-2648.095953	0.04964	0.08337
9330	TmiTsi	10	-2647.941158	0.04726	0.06809
9332	All	9	-2818.166057	0.17841	0.17841
9332	Tmi	10	-2816.739121	0.16921	0.52537
9332	Tsi	10	-2818.099890	0.17647	0.22022
9332	TmiTsi	10	-2818.025586	0.17195	0.20633
9333	All	9	-1161.019571	0.05482	0.05482
9333	Tmi	10	-1159.515042	0.04825	0.17030
9333	Tsi	10	-1160.241476	0.05251	0.67497
9333	TmiTsi	10	-1160.763648	0.05085	0.07646
9334	All	9	-3414.228409	0.04749	0.04749
9334	Tmi	10	-3413.273294	0.04525	0.09679
9334	Tsi	10	-3412.170731	0.04468	0.17101
9334	TmiTsi	10	-3414.217320	0.04708	0.05027
9335	All	9	-11137.434788	0.34500	0.34500
9335	Tmi	10	-11126.690581	0.31701	0.87241
9335	Tsi	10	-11133.176807	0.33027	0.95302
9335	TmiTsi	10	-11137.171870	0.35275	0.31449
9338	All	9	-2059.101952	0.01770	0.01770
9338	Tmi	10	-2057.626541	0.01539	0.08520
9338	Tsi	10	-2058.848159	0.01809	0.00010
9338	TmiTsi	10	-2058.650210	0.01552	0.03283
9339	All	9	-7464.673427	0.14325	0.14325
9339	Tmi	10	-7464.640303	0.14387	0.13114
9339	Tsi	10	-7462.820858	0.13896	0.36118
9339	TmiTsi	10	-7464.474039	0.13985	0.16156
934	All	9	-6479.939895	0.10500	0.10500
934	Tmi	10	-6478.187266	0.10125	0.20258
934	Tsi	10	-6479.081987	0.10264	0.18666
934	TmiTsi	10	-6479.165832	0.11044	0.08080
9340	All	9	-5411.951783	0.15315	0.15315
9340	Tmi	10	-5410.491429	0.14826	0.30809
9340	Tsi	10	-5411.935894	0.15260	0.16597
9340	TmiTsi	10	-5411.886532	0.15555	0.14048
9341	All	9	-28708.493500	0.08971	0.08971
9341	Tmi	10	-28700.545548	0.08648	0.18278
9341	Tsi	10	-28702.717186	0.08735	0.21837
9341	TmiTsi	10	-28708.340121	0.09076	0.08512
9344	All	9	-12363.960504	0.23313	0.23313
9344	Tmi	10	-12360.984181	0.22496	0.38412
9344	Tsi	10	-12363.888840	0.23208	0.26554
9344	TmiTsi	10	-12363.785506	0.22929	0.25127
9345	All	9	-9016.324188	0.19272	0.19272
9345	Tmi	10	-9011.835075	0.18249	0.47897
9345	Tsi	10	-9010.855013	0.18268	0.60536
9345	TmiTsi	10	-9016.078794	0.19749	0.17037
9350	All	9	-5712.069874	0.13497	0.13497
9350	Tmi	10	-5711.513795	0.13217	0.20638
9350	Tsi	10	-5711.266614	0.13156	0.23182
9350	TmiTsi	10	-5712.036598	0.13349	0.14231
9353	All	9	-1915.563605	0.07402	0.07402
9353	Tmi	10	-1914.694810	0.06975	0.15659
9353	Tsi	10	-1915.562750	0.07394	0.07781
9353	TmiTsi	10	-1915.243413	0.06909	0.10914
9354	All	9	-2241.088666	0.08260	0.08260
9354	Tmi	10	-2235.196504	0.07318	999.00000
9354	Tsi	10	-2239.230692	0.07600	0.22054
9354	TmiTsi	10	-2241.042880	0.08043	0.09135
9355	All	9	-8335.209830	0.07694	0.07694
9355	Tmi	10	-8332.741341	0.07369	0.15185
9355	Tsi	10	-8331.357385	0.07388	0.36355
9355	TmiTsi	10	-8332.412471	0.08417	0.04944
9356	All	9	-12135.979189	0.04450	0.04450
9356	Tmi	10	-12129.820881	0.04189	0.13425
9356	Tsi	10	-12133.486399	0.04291	0.09724
9356	TmiTsi	10	-12135.974832	0.04464	0.04370
9357	All	9	-2205.392336	0.16545	0.16545
9357	Tmi	10	-2202.724658	0.15302	1.53182
9357	Tsi	10	-2204.953197	0.16152	0.37222
9357	TmiTsi	10	-2204.275854	0.18153	0.09548
936	All	9	-694.868378	0.10323	0.10323
936	Tmi	10	-694.833588	0.10145	0.12986
936	Tsi	10	-694.660563	0.09979	0.34532
936	TmiTsi	10	-694.786052	0.10828	0.07551
9360	All	9	-11383.579252	0.08516	0.08516
9360	Tmi	10	-11380.337014	0.08200	0.17915
9360	Tsi	10	-11381.581602	0.08288	0.17482
9360	TmiTsi	10	-11383.579116	0.08521	0.08490
9362	All	9	-1457.194744	0.04693	0.04693
9362	Tmi	10	-1456.010494	0.04286	0.13220
9362	Tsi	10	-1456.341189	0.04879	0.00010
9362	TmiTsi	10	-1456.876599	0.05086	0.03184
9364	All	9	-6707.817315	0.14408	0.14408
9364	Tmi	10	-6705.915928	0.13919	0.33186
9364	Tsi	10	-6706.274464	0.13958	0.28243
9364	TmiTsi	10	-6705.346443	0.15768	0.08956
9366	All	9	-2334.888648	0.03650	0.03650
9366	Tmi	10	-2333.407401	0.03355	0.09486
9366	Tsi	10	-2333.144793	0.03439	999.00000
9366	TmiTsi	10	-2334.719947	0.03830	0.02918
9367	All	9	-8459.446581	0.16767	0.16767
9367	Tmi	10	-8459.415813	0.16833	0.15472
9367	Tsi	10	-8458.319055	0.16430	0.31315
9367	TmiTsi	10	-8459.125945	0.16298	0.19212
9368	All	9	-2881.055340	0.10241	0.10241
9368	Tmi	10	-2880.228635	0.09805	0.18511
9368	Tsi	10	-2880.564467	0.10543	0.04763
9368	TmiTsi	10	-2881.035457	0.10109	0.10922
9369	All	9	-8333.967765	0.13661	0.13661
9369	Tmi	10	-8329.616241	0.13020	0.37358
9369	Tsi	10	-8326.410568	0.12849	0.60899
9369	TmiTsi	10	-8333.239482	0.14256	0.11177
9371	All	9	-14545.005096	0.11584	0.11584
9371	Tmi	10	-14543.140227	0.11291	0.18499
9371	Tsi	10	-14542.415790	0.11278	0.25449
9371	TmiTsi	10	-14544.328976	0.11193	0.13429
9372	All	9	-7663.188102	0.05436	0.05436
9372	Tmi	10	-7662.697470	0.05342	0.08139
9372	Tsi	10	-7660.497986	0.05243	0.17243
9372	TmiTsi	10	-7662.357698	0.05144	0.06908
9373	All	9	-9948.995889	0.18759	0.18759
9373	Tmi	10	-9942.994092	0.17825	0.55967
9373	Tsi	10	-9946.834473	0.18261	0.44065
9373	TmiTsi	10	-9948.930141	0.19009	0.17800
9374	All	9	-5023.987143	0.11637	0.11637
9374	Tmi	10	-5022.809326	0.11203	0.19861
9374	Tsi	10	-5022.584455	0.11211	0.27208
9374	TmiTsi	10	-5020.381466	0.10304	0.25052
9375	All	9	-3029.908869	0.02428	0.02428
9375	Tmi	10	-3029.489844	0.02360	0.04736
9375	Tsi	10	-3029.426129	0.02472	0.00010
9375	TmiTsi	10	-3029.855568	0.02362	0.02835
9377	All	9	-1026.471275	0.02415	0.02415
9377	Tmi	10	-1022.527166	0.02051	0.60451
9377	Tsi	10	-1026.214844	0.02463	0.00010
