cluster	length	speices	N	S	dN	dS	NdN	SdS	w	lnl
9672	828	Cid	625.7	202.3	0.020488	0.181130	12.8193416	36.642599	0.1131	-2492.113753
9672	828	Dre	625.7	202.3	0.035798	0.393200	22.3988086	79.54436	0.0910	-2492.113753
9672	828	Ipu	625.7	202.3	0.069020	0.990339	43.185814	200.3455797	0.0697	-2492.113753
9672	828	Tmi	625.7	202.3	0.012976	0.077398	8.1190832	15.6576154	0.1677	-2492.113753
9672	828	Tsi	625.7	202.3	0.009949	0.018459	6.2250893	3.7342557	0.5390	-2492.113753
9673	819	Cid	611.6	207.4	0.005160	0.052159	3.155856	10.8177766	0.0989	-2555.936537
9673	819	Dre	611.6	207.4	0.028591	0.238200	17.4862556	49.40268	0.1200	-2555.936537
9673	819	Ipu	611.6	207.4	0.149309	1.446186	91.3173844	299.9389764	0.1032	-2555.936537
9673	819	Tmi	611.6	207.4	0.022943	0.104741	14.0319388	21.7232834	0.2190	-2555.936537
9673	819	Tsi	611.6	207.4	0.009631	0.024466	5.8903196	5.0742484	0.3936	-2555.936537
9675	2691	Cid	2023.4	667.6	0.036603	0.139767	74.0625102	93.3084492	0.2619	-9175.249704
9675	2691	Dre	2023.4	667.6	0.050170	0.331190	101.513978	221.102444	0.1515	-9175.249704
9675	2691	Ipu	2023.4	667.6	0.121179	1.850206	245.1935886	1235.1975256	0.0655	-9175.249704
9675	2691	Tmi	2023.4	667.6	0.016205	0.081802	32.789197	54.6110152	0.1981	-9175.249704
9675	2691	Tsi	2023.4	667.6	0.012109	0.049242	24.5013506	32.8739592	0.2459	-9175.249704
9677	1023	Cid	720.4	302.6	0.045704	0.159427	32.9251616	48.2426102	0.2867	-3664.304892
9677	1023	Dre	720.4	302.6	0.062794	0.325054	45.2367976	98.3613404	0.1932	-3664.304892
9677	1023	Ipu	720.4	302.6	0.120191	0.904872	86.5855964	273.8142672	0.1328	-3664.304892
9677	1023	Tmi	720.4	302.6	0.030356	0.088693	21.8684624	26.8385018	0.3423	-3664.304892
9677	1023	Tsi	720.4	302.6	0.021354	0.068865	15.3834216	20.838549	0.3101	-3664.304892
968	321	Cid	235.6	85.4	0.069776	0.114481	16.4392256	9.7766774	0.6095	-1206.707159
968	321	Dre	235.6	85.4	0.078981	0.222975	18.6079236	19.042065	0.3542	-1206.707159
968	321	Ipu	235.6	85.4	0.393090	1.102740	92.612004	94.173996	0.3565	-1206.707159
968	321	Tmi	235.6	85.4	0.034892	0.000035	8.2205552	0.002989	999.0000	-1206.707159
968	321	Tsi	235.6	85.4	0.014725	0.024149	3.46921	2.0623246	0.6098	-1206.707159
9680	537	Cid	411.8	125.2	0.022154	0.065281	9.1230172	8.1731812	0.3394	-1774.815631
9680	537	Dre	411.8	125.2	0.038397	0.206865	15.8118846	25.899498	0.1856	-1774.815631
9680	537	Ipu	411.8	125.2	0.229257	2.331395	94.4080326	291.890654	0.0983	-1774.815631
9680	537	Tmi	411.8	125.2	0.014806	0.018585	6.0971108	2.326842	0.7966	-1774.815631
9680	537	Tsi	411.8	125.2	0.013242	0.059236	5.4530556	7.4163472	0.2236	-1774.815631
9682	399	Cid	297.9	101.1	0.021575	0.070087	6.4271925	7.0857957	0.3078	-1008.360481
9682	399	Dre	297.9	101.1	0.000015	0.148083	0.0044685	14.9711913	0.0001	-1008.360481
9682	399	Ipu	297.9	101.1	0.028530	1.922299	8.499087	194.3444289	0.0148	-1008.360481
9682	399	Tmi	297.9	101.1	0.000005	0.046533	0.0014895	4.7044863	0.0001	-1008.360481
9682	399	Tsi	297.9	101.1	0.000001	0.011052	0.0002979	1.1173572	0.0001	-1008.360481
9683	2937	Cid	2146.1	790.9	0.023139	0.163209	49.6586079	129.0819981	0.1418	-9597.947390
9683	2937	Dre	2146.1	790.9	0.035572	0.354555	76.3410692	280.4175495	0.1003	-9597.947390
9683	2937	Ipu	2146.1	790.9	0.136443	1.480477	292.8203223	1170.9092593	0.0922	-9597.947390
9683	2937	Tmi	2146.1	790.9	0.014423	0.056580	30.9532003	44.749122	0.2549	-9597.947390
9683	2937	Tsi	2146.1	790.9	0.012452	0.058884	26.7232372	46.5713556	0.2115	-9597.947390
9684	1281	Cid	924.0	357.0	0.021084	0.158964	19.481616	56.750148	0.1326	-4575.687432
9684	1281	Dre	924.0	357.0	0.102658	0.535079	94.855992	191.023203	0.1919	-4575.687432
9684	1281	Ipu	924.0	357.0	0.135533	1.142177	125.232492	407.757189	0.1187	-4575.687432
9684	1281	Tmi	924.0	357.0	0.021454	0.033075	19.823496	11.807775	0.6486	-4575.687432
9684	1281	Tsi	924.0	357.0	0.016575	0.040052	15.3153	14.298564	0.4139	-4575.687432
9685	939	Cid	701.3	237.7	0.053153	0.074876	37.2761989	17.7980252	0.7099	-3635.860307
9685	939	Dre	701.3	237.7	0.093456	0.396886	65.5406928	94.3398022	0.2355	-3635.860307
9685	939	Ipu	701.3	237.7	0.236882	1.329916	166.1253466	316.1210332	0.1781	-3635.860307
9685	939	Tmi	701.3	237.7	0.033543	0.088822	23.5237059	21.1129894	0.3776	-3635.860307
9685	939	Tsi	701.3	237.7	0.031191	0.015789	21.8742483	3.7530453	1.9755	-3635.860307
9686	1386	Cid	1041.2	344.8	0.001038	0.113273	1.0807656	39.0565304	0.0092	-3338.918601
9686	1386	Dre	1041.2	344.8	0.009578	0.279919	9.9726136	96.5160712	0.0342	-3338.918601
9686	1386	Ipu	1041.2	344.8	0.009758	0.704387	10.1600296	242.8726376	0.0139	-3338.918601
9686	1386	Tmi	1041.2	344.8	0.002886	0.106638	3.0049032	36.7687824	0.0271	-3338.918601
9686	1386	Tsi	1041.2	344.8	0.001914	0.025355	1.9928568	8.742404	0.0755	-3338.918601
9688	2283	Cid	1722.8	560.2	0.008422	0.160846	14.5094216	90.1059292	0.0524	-6592.288634
9688	2283	Dre	1722.8	560.2	0.021601	0.359708	37.2142028	201.5084216	0.0601	-6592.288634
9688	2283	Ipu	1722.8	560.2	0.090548	1.181248	155.9960944	661.7351296	0.0767	-6592.288634
9688	2283	Tmi	1722.8	560.2	0.012463	0.057056	21.4712564	31.9627712	0.2184	-6592.288634
9688	2283	Tsi	1722.8	560.2	0.006617	0.059527	11.3997676	33.3470254	0.1112	-6592.288634
9689	3837	Cid	2769.1	1067.9	0.010287	0.074104	28.4857317	79.1356616	0.1388	-10242.105586
9689	3837	Dre	2769.1	1067.9	0.013086	0.129824	36.2364426	138.6390496	0.1008	-10242.105586
9689	3837	Ipu	2769.1	1067.9	0.066073	0.833085	182.9627443	889.6514715	0.0793	-10242.105586
9689	3837	Tmi	2769.1	1067.9	0.006902	0.056923	19.1123282	60.7880717	0.1213	-10242.105586
9689	3837	Tsi	2769.1	1067.9	0.004750	0.025041	13.153225	26.7412839	0.1897	-10242.105586
969	2019	Cid	1484.9	534.1	0.013345	0.122972	19.8159905	65.6793452	0.1085	-5960.397679
969	2019	Dre	1484.9	534.1	0.029400	0.312213	43.65606	166.7529633	0.0942	-5960.397679
969	2019	Ipu	1484.9	534.1	0.082751	1.098064	122.8769599	586.4759824	0.0754	-5960.397679
969	2019	Tmi	1484.9	534.1	0.011461	0.058929	17.0184389	31.4739789	0.1945	-5960.397679
969	2019	Tsi	1484.9	534.1	0.006750	0.040227	10.023075	21.4852407	0.1678	-5960.397679
9690	2601	Cid	2069.5	531.5	0.012540	0.225916	25.95153	120.074354	0.0555	-7575.891518
9690	2601	Dre	2069.5	531.5	0.024237	0.505702	50.1584715	268.780613	0.0479	-7575.891518
9690	2601	Ipu	2069.5	531.5	0.080662	1.139534	166.930009	605.662321	0.0708	-7575.891518
9690	2601	Tmi	2069.5	531.5	0.005571	0.080386	11.5291845	42.725159	0.0693	-7575.891518
9690	2601	Tsi	2069.5	531.5	0.002478	0.053305	5.128221	28.3316075	0.0465	-7575.891518
9694	489	Cid	351.9	137.1	0.113569	0.080860	39.9649311	11.085906	1.4045	-2043.468386
9694	489	Dre	351.9	137.1	0.120370	0.454632	42.358203	62.3300472	0.2648	-2043.468386
9694	489	Ipu	351.9	137.1	0.344071	58.562911	121.0785849	8028.9750981	0.0059	-2043.468386
9694	489	Tmi	351.9	137.1	0.038212	0.020191	13.4468028	2.7681861	1.8925	-2043.468386
9694	489	Tsi	351.9	137.1	0.024364	0.112169	8.5736916	15.3783699	0.2172	-2043.468386
9696	1473	Cid	1094.9	378.1	0.016486	0.143833	18.0505214	54.3832573	0.1146	-3981.962168
9696	1473	Dre	1094.9	378.1	0.013578	0.182705	14.8665522	69.0807605	0.0743	-3981.962168
9696	1473	Ipu	1094.9	378.1	0.056831	1.134687	62.2242619	429.0251547	0.0501	-3981.962168
9696	1473	Tmi	1094.9	378.1	0.004775	0.057615	5.2281475	21.7842315	0.0829	-3981.962168
9696	1473	Tsi	1094.9	378.1	0.009126	0.016191	9.9920574	6.1218171	0.5637	-3981.962168
9697	648	Cid	479.2	168.8	0.056196	0.056531	26.9291232	9.5424328	0.9941	-2539.293841
9697	648	Dre	479.2	168.8	0.081293	0.453103	38.9556056	76.4837864	0.1794	-2539.293841
9697	648	Ipu	479.2	168.8	0.349343	1.991814	167.4051656	336.2182032	0.1754	-2539.293841
9697	648	Tmi	479.2	168.8	0.045988	0.088721	22.0374496	14.9761048	0.5183	-2539.293841
9697	648	Tsi	479.2	168.8	0.024090	0.011224	11.543928	1.8946112	2.1464	-2539.293841
9699	516	Cid	393.6	122.4	0.032855	0.090925	12.931728	11.12922	0.3613	-1643.036207
9699	516	Dre	393.6	122.4	0.043337	0.292563	17.0574432	35.8097112	0.1481	-1643.036207
9699	516	Ipu	393.6	122.4	0.165907	1.238310	65.3009952	151.569144	0.1340	-1643.036207
9699	516	Tmi	393.6	122.4	0.009998	0.079353	3.9352128	9.7128072	0.1260	-1643.036207
9699	516	Tsi	393.6	122.4	0.020688	0.044240	8.1427968	5.414976	0.4676	-1643.036207
9701	309	Cid	227.4	81.6	0.005631	0.029283	1.2804894	2.3894928	0.1923	-859.607152
9701	309	Dre	227.4	81.6	0.036881	0.152460	8.3867394	12.440736	0.2419	-859.607152
9701	309	Ipu	227.4	81.6	0.156045	1.044117	35.484633	85.1999472	0.1495	-859.607152
9701	309	Tmi	227.4	81.6	0.013351	0.012827	3.0360174	1.0466832	1.0408	-859.607152
9701	309	Tsi	227.4	81.6	0.000003	0.025500	0.0006822	2.0808	0.0001	-859.607152
9702	24357	Cid	18367.4	5989.6	0.013464	0.161246	247.2986736	965.7990416	0.0835	-71516.280329
9702	24357	Dre	18367.4	5989.6	0.019240	0.294685	353.388776	1765.045276	0.0653	-71516.280329
9702	24357	Ipu	18367.4	5989.6	0.080188	1.159620	1472.8450712	6945.659952	0.0692	-71516.280329
9702	24357	Tmi	18367.4	5989.6	0.011301	0.046129	207.5699874	276.2942584	0.2450	-71516.280329
9702	24357	Tsi	18367.4	5989.6	0.006736	0.044363	123.7228064	265.7166248	0.1518	-71516.280329
9703	1467	Cid	1098.5	368.5	0.021816	0.127252	23.964876	46.892362	0.1714	-4358.811106
9703	1467	Dre	1098.5	368.5	0.025350	0.323678	27.846975	119.275343	0.0783	-4358.811106
9703	1467	Ipu	1098.5	368.5	0.105566	0.880000	115.964251	324.28	0.1200	-4358.811106
9703	1467	Tmi	1098.5	368.5	0.020901	0.049877	22.9597485	18.3796745	0.4191	-4358.811106
9703	1467	Tsi	1098.5	368.5	0.005574	0.061681	6.123039	22.7294485	0.0904	-4358.811106
9704	1716	Cid	1251.2	464.8	0.024285	0.146820	30.385392	68.241936	0.1654	-5497.830508
9704	1716	Dre	1251.2	464.8	0.061477	0.326808	76.9200224	151.9003584	0.1881	-5497.830508
9704	1716	Ipu	1251.2	464.8	0.110122	1.101586	137.7846464	512.0171728	0.1000	-5497.830508
9704	1716	Tmi	1251.2	464.8	0.010318	0.041664	12.9098816	19.3654272	0.2477	-5497.830508
9704	1716	Tsi	1251.2	464.8	0.009960	0.021720	12.461952	10.095456	0.4586	-5497.830508
9707	837	Cid	627.2	209.8	0.027251	0.160587	17.0918272	33.6911526	0.1697	-2765.628565
9707	837	Dre	627.2	209.8	0.037603	0.292501	23.5846016	61.3667098	0.1286	-2765.628565
9707	837	Ipu	627.2	209.8	0.168870	1.249728	105.915264	262.1929344	0.1351	-2765.628565
9707	837	Tmi	627.2	209.8	0.010434	0.068639	6.5442048	14.4004622	0.1520	-2765.628565
9707	837	Tsi	627.2	209.8	0.006223	0.058098	3.9030656	12.1889604	0.1071	-2765.628565
9709	1167	Cid	820.1	346.9	0.031175	0.158313	25.5666175	54.9187797	0.1969	-3686.656294
9709	1167	Dre	820.1	346.9	0.038755	0.262079	31.7829755	90.9152051	0.1479	-3686.656294
9709	1167	Ipu	820.1	346.9	0.113079	0.944601	92.7360879	327.6820869	0.1197	-3686.656294
9709	1167	Tmi	820.1	346.9	0.007722	0.064914	6.3328122	22.5186666	0.1190	-3686.656294
9709	1167	Tsi	820.1	346.9	0.002117	0.011834	1.7361517	4.1052146	0.1789	-3686.656294
9710	1362	Cid	1010.5	351.5	0.014484	0.130193	14.636082	45.7628395	0.1112	-4609.538759
9710	1362	Dre	1010.5	351.5	0.062519	0.400448	63.1754495	140.757472	0.1561	-4609.538759
9710	1362	Ipu	1010.5	351.5	0.171873	1.219893	173.6776665	428.7923895	0.1409	-4609.538759
9710	1362	Tmi	1010.5	351.5	0.018649	0.061285	18.8448145	21.5416775	0.3043	-4609.538759
9710	1362	Tsi	1010.5	351.5	0.006741	0.032741	6.8117805	11.5084615	0.2059	-4609.538759
9711	2238	Cid	1678.0	560.0	0.003903	0.110173	6.549234	61.69688	0.0354	-5719.386987
9711	2238	Dre	1678.0	560.0	0.013068	0.284471	21.928104	159.30376	0.0459	-5719.386987
9711	2238	Ipu	1678.0	560.0	0.046087	0.890898	77.333986	498.90288	0.0517	-5719.386987
9711	2238	Tmi	1678.0	560.0	0.004670	0.066224	7.83626	37.08544	0.0705	-5719.386987
9711	2238	Tsi	1678.0	560.0	0.003921	0.037824	6.579438	21.18144	0.1037	-5719.386987
9712	3360	Cid	2508.0	852.0	0.017672	0.100072	44.321376	85.261344	0.1766	-11429.145907
9712	3360	Dre	2508.0	852.0	0.038641	0.338515	96.911628	288.41478	0.1141	-11429.145907
9712	3360	Ipu	2508.0	852.0	0.197533	1.074819	495.412764	915.745788	0.1838	-11429.145907
9712	3360	Tmi	2508.0	852.0	0.012603	0.072593	31.608324	61.849236	0.1736	-11429.145907
9712	3360	Tsi	2508.0	852.0	0.007347	0.051150	18.426276	43.5798	0.1436	-11429.145907
972	2748	Cid	2085.3	662.7	0.007729	0.080705	16.1172837	53.4832035	0.0958	-7188.679339
972	2748	Dre	2085.3	662.7	0.017650	0.206591	36.805545	136.9078557	0.0854	-7188.679339
972	2748	Ipu	2085.3	662.7	0.053465	0.898681	111.4905645	595.5558987	0.0595	-7188.679339
972	2748	Tmi	2085.3	662.7	0.002587	0.051323	5.3946711	34.0117521	0.0504	-7188.679339
972	2748	Tsi	2085.3	662.7	0.004197	0.046075	8.7520041	30.5339025	0.0911	-7188.679339
9721	5388	Cid	3833.5	1554.5	0.006615	0.104113	25.3586025	161.8436585	0.0635	-14142.151918
9721	5388	Dre	3833.5	1554.5	0.013596	0.231140	52.120266	359.30713	0.0588	-14142.151918
9721	5388	Ipu	3833.5	1554.5	0.038370	0.880020	147.091395	1367.99109	0.0436	-14142.151918
9721	5388	Tmi	3833.5	1554.5	0.003158	0.065073	12.106193	101.1559785	0.0485	-14142.151918
9721	5388	Tsi	3833.5	1554.5	0.002105	0.030468	8.0695175	47.362506	0.0691	-14142.151918
9726	1926	Cid	1421.9	504.1	0.029685	0.130046	42.2091015	65.5561886	0.2283	-7055.923639
9726	1926	Dre	1421.9	504.1	0.062905	0.292913	89.4446195	147.6574433	0.2148	-7055.923639
9726	1926	Ipu	1421.9	504.1	0.260860	1.305416	370.916834	658.0602056	0.1998	-7055.923639
9726	1926	Tmi	1421.9	504.1	0.023576	0.037518	33.5227144	18.9128238	0.6284	-7055.923639
9726	1926	Tsi	1421.9	504.1	0.014332	0.082962	20.3786708	41.8211442	0.1728	-7055.923639
9727	1839	Cid	1338.9	500.1	0.015941	0.127522	21.3434049	63.7737522	0.1250	-5391.373593
9727	1839	Dre	1338.9	500.1	0.021887	0.122163	29.3045043	61.0937163	0.1792	-5391.373593
9727	1839	Ipu	1338.9	500.1	0.126348	0.926757	169.1673372	463.4711757	0.1363	-5391.373593
9727	1839	Tmi	1338.9	500.1	0.008415	0.029350	11.2668435	14.677935	0.2867	-5391.373593
9727	1839	Tsi	1338.9	500.1	0.004384	0.033168	5.8697376	16.5873168	0.1322	-5391.373593
9728	591	Cid	440.2	150.8	0.034559	0.123524	15.2128718	18.6274192	0.2798	-2061.976312
9728	591	Dre	440.2	150.8	0.083267	0.145470	36.6541334	21.936876	0.5724	-2061.976312
9728	591	Ipu	440.2	150.8	0.294014	1.111314	129.4249628	167.5861512	0.2646	-2061.976312
9728	591	Tmi	440.2	150.8	0.023076	0.084230	10.1580552	12.701884	0.2740	-2061.976312
9728	591	Tsi	440.2	150.8	0.005451	0.005020	2.3995302	0.757016	1.0858	-2061.976312
9729	315	Cid	217.8	97.2	0.043835	0.086876	9.547263	8.4443472	0.5046	-1071.866997
9729	315	Dre	217.8	97.2	0.058969	0.323249	12.8434482	31.4198028	0.1824	-1071.866997
9729	315	Ipu	217.8	97.2	0.188454	6.936689	41.0452812	674.2461708	0.0272	-1071.866997
9729	315	Tmi	217.8	97.2	0.012021	0.077271	2.6181738	7.5107412	0.1556	-1071.866997
9729	315	Tsi	217.8	97.2	0.011619	0.017812	2.5306182	1.7313264	0.6523	-1071.866997
973	3621	Cid	2738.7	882.3	0.030872	0.200825	84.5491464	177.1878975	0.1537	-11098.144546
973	3621	Dre	2738.7	882.3	0.047042	0.264923	128.8339254	233.7415629	0.1776	-11098.144546
973	3621	Ipu	2738.7	882.3	0.092920	1.072267	254.480004	946.0611741	0.0867	-11098.144546
973	3621	Tmi	2738.7	882.3	0.007666	0.055787	20.9948742	49.2208701	0.1374	-11098.144546
973	3621	Tsi	2738.7	882.3	0.006026	0.045325	16.5034062	39.9902475	0.1329	-11098.144546
9731	1020	Cid	783.0	237.0	0.036263	0.135695	28.393929	32.159715	0.2672	-3139.503909
9731	1020	Dre	783.0	237.0	0.030042	0.326039	23.522886	77.271243	0.0921	-3139.503909
9731	1020	Ipu	783.0	237.0	0.109307	1.848567	85.587381	438.110379	0.0591	-3139.503909
9731	1020	Tmi	783.0	237.0	0.012967	0.072980	10.153161	17.29626	0.1777	-3139.503909
9731	1020	Tsi	783.0	237.0	0.007409	0.014481	5.801247	3.431997	0.5116	-3139.503909
9733	798	Cid	572.1	225.9	0.011038	0.112769	6.3148398	25.4745171	0.0979	-2462.582983
9733	798	Dre	572.1	225.9	0.028900	0.321820	16.53369	72.699138	0.0898	-2462.582983
9733	798	Ipu	572.1	225.9	0.086622	0.857828	49.5564462	193.7833452	0.1010	-2462.582983
9733	798	Tmi	572.1	225.9	0.022389	0.080085	12.8087469	18.0912015	0.2796	-2462.582983
9733	798	Tsi	572.1	225.9	0.016434	0.071220	9.4018914	16.088598	0.2308	-2462.582983
9736	1638	Cid	1215.3	422.7	0.013468	0.115210	16.3676604	48.699267	0.1169	-4798.474678
9736	1638	Dre	1215.3	422.7	0.023824	0.316523	28.9533072	133.7942721	0.0753	-4798.474678
9736	1638	Ipu	1215.3	422.7	0.086589	1.249977	105.2316117	528.3652779	0.0693	-4798.474678
9736	1638	Tmi	1215.3	422.7	0.009287	0.059579	11.2864911	25.1840433	0.1559	-4798.474678
9736	1638	Tsi	1215.3	422.7	0.001632	0.039914	1.9833696	16.8716478	0.0409	-4798.474678
9737	990	Cid	756.1	233.9	0.010961	0.171057	8.2876121	40.0102323	0.0641	-2938.934653
9737	990	Dre	756.1	233.9	0.025403	0.375948	19.2072083	87.9342372	0.0676	-2938.934653
9737	990	Ipu	756.1	233.9	0.116695	1.736581	88.2330895	406.1862959	0.0672	-2938.934653
9737	990	Tmi	756.1	233.9	0.002664	0.094588	2.0142504	22.1241332	0.0282	-2938.934653
9737	990	Tsi	756.1	233.9	0.005448	0.027105	4.1192328	6.3398595	0.2010	-2938.934653
9739	2454	Cid	1810.8	643.2	0.043175	0.101221	78.18129	65.1053472	0.4265	-9031.441349
9739	2454	Dre	1810.8	643.2	0.074893	0.285625	135.6162444	183.714	0.2622	-9031.441349
9739	2454	Ipu	1810.8	643.2	0.202651	1.253362	366.9604308	806.1624384	0.1617	-9031.441349
9739	2454	Tmi	1810.8	643.2	0.017911	0.070176	32.4332388	45.1372032	0.2552	-9031.441349
9739	2454	Tsi	1810.8	643.2	0.019400	0.040774	35.12952	26.2258368	0.4758	-9031.441349
9740	1392	Cid	1047.2	344.8	0.012210	0.106901	12.786312	36.8594648	0.1142	-4459.808323
9740	1392	Dre	1047.2	344.8	0.053010	0.531620	55.512072	183.302576	0.0997	-4459.808323
9740	1392	Ipu	1047.2	344.8	0.093643	1.084987	98.0629496	374.1035176	0.0863	-4459.808323
9740	1392	Tmi	1047.2	344.8	0.010411	0.063745	10.9023992	21.979276	0.1633	-4459.808323
9740	1392	Tsi	1047.2	344.8	0.006117	0.037538	6.4057224	12.9431024	0.1630	-4459.808323
9741	471	Cid	340.4	130.6	0.030687	0.066693	10.4458548	8.7101058	0.4601	-1695.791966
9741	471	Dre	340.4	130.6	0.087113	0.547898	29.6532652	71.5554788	0.1590	-1695.791966
9741	471	Ipu	340.4	130.6	0.267547	1.052740	91.0729988	137.487844	0.2541	-1695.791966
9741	471	Tmi	340.4	130.6	0.018024	0.043655	6.1353696	5.701343	0.4129	-1695.791966
9741	471	Tsi	340.4	130.6	0.005654	0.015744	1.9246216	2.0561664	0.3591	-1695.791966
9742	2841	Cid	2161.6	679.4	0.016948	0.114240	36.6347968	77.614656	0.1484	-7800.112962
9742	2841	Dre	2161.6	679.4	0.024852	0.309628	53.7200832	210.3612632	0.0803	-7800.112962
9742	2841	Ipu	2161.6	679.4	0.058476	0.827730	126.4017216	562.359762	0.0706	-7800.112962
9742	2841	Tmi	2161.6	679.4	0.006742	0.046691	14.5735072	31.7218654	0.1444	-7800.112962
9742	2841	Tsi	2161.6	679.4	0.004722	0.040177	10.2070752	27.2962538	0.1175	-7800.112962
9743	1038	Cid	782.5	255.5	0.053819	0.092496	42.1133675	23.632728	0.5819	-4106.699396
9743	1038	Dre	782.5	255.5	0.090549	0.435165	70.8545925	111.1846575	0.2081	-4106.699396
9743	1038	Ipu	782.5	255.5	0.293900	1.580006	229.97675	403.691533	0.1860	-4106.699396
9743	1038	Tmi	782.5	255.5	0.035447	0.076944	27.7372775	19.659192	0.4607	-4106.699396
9743	1038	Tsi	782.5	255.5	0.037805	0.058482	29.5824125	14.942151	0.6464	-4106.699396
9745	1071	Cid	765.4	305.6	0.003759	0.154259	2.8771386	47.1415504	0.0244	-2651.193421
9745	1071	Dre	765.4	305.6	0.006904	0.278760	5.2843216	85.189056	0.0248	-2651.193421
9745	1071	Ipu	765.4	305.6	0.025261	0.847910	19.3347694	259.121296	0.0298	-2651.193421
9745	1071	Tmi	765.4	305.6	0.002630	0.060986	2.013002	18.6373216	0.0431	-2651.193421
9745	1071	Tsi	765.4	305.6	0.006594	0.015692	5.0470476	4.7954752	0.4202	-2651.193421
9746	852	Cid	620.1	231.9	0.017244	0.116935	10.6930044	27.1172265	0.1475	-2815.992028
9746	852	Dre	620.1	231.9	0.055079	0.407371	34.1544879	94.4693349	0.1352	-2815.992028
9746	852	Ipu	620.1	231.9	0.187964	1.161833	116.5564764	269.4290727	0.1618	-2815.992028
9746	852	Tmi	620.1	231.9	0.009071	0.031553	5.6249271	7.3171407	0.2875	-2815.992028
9746	852	Tsi	620.1	231.9	0.005621	0.060162	3.4855821	13.9515678	0.0934	-2815.992028
9747	654	Cid	538.7	115.3	0.000014	0.138156	0.0075418	15.9293868	0.0001	-1478.147021
9747	654	Dre	538.7	115.3	0.005614	0.449121	3.0242618	51.7836513	0.0125	-1478.147021
9747	654	Ipu	538.7	115.3	0.033982	0.686321	18.3061034	79.1328113	0.0495	-1478.147021
9747	654	Tmi	538.7	115.3	0.007658	0.070941	4.1253646	8.1794973	0.1080	-1478.147021
9747	654	Tsi	538.7	115.3	0.000005	0.048905	0.0026935	5.6387465	0.0001	-1478.147021
9748	1029	Cid	796.9	232.1	0.002862	0.210512	2.2807278	48.8598352	0.0136	-2646.180753
9748	1029	Dre	796.9	232.1	0.022432	0.435681	17.8760608	101.1215601	0.0515	-2646.180753
9748	1029	Ipu	796.9	232.1	0.026754	1.134754	21.3202626	263.3764034	0.0236	-2646.180753
9748	1029	Tmi	796.9	232.1	0.003811	0.048118	3.0369859	11.1681878	0.0792	-2646.180753
9748	1029	Tsi	796.9	232.1	0.000006	0.061400	0.0047814	14.25094	0.0001	-2646.180753
9749	300	Cid	227.9	72.1	0.000007	0.069261	0.0015953	4.9937181	0.0001	-744.631086
9749	300	Dre	227.9	72.1	0.022587	0.155667	5.1475773	11.2235907	0.1451	-744.631086
9749	300	Ipu	227.9	72.1	0.045536	0.789188	10.3776544	56.9004548	0.0577	-744.631086
9749	300	Tmi	227.9	72.1	0.004486	0.063893	1.0223594	4.6066853	0.0702	-744.631086
9749	300	Tsi	227.9	72.1	0.004441	0.039935	1.0121039	2.8793135	0.1112	-744.631086
975	672	Cid	519.0	153.0	0.048288	0.177256	25.061472	27.120168	0.2724	-2263.231614
975	672	Dre	519.0	153.0	0.052249	0.216973	27.117231	33.196869	0.2408	-2263.231614
975	672	Ipu	519.0	153.0	0.173006	1.113304	89.790114	170.335512	0.1554	-2263.231614
975	672	Tmi	519.0	153.0	0.027101	0.046211	14.065419	7.070283	0.5865	-2263.231614
975	672	Tsi	519.0	153.0	0.015571	0.073208	8.081349	11.200824	0.2127	-2263.231614
9750	1053	Cid	783.7	269.3	0.016104	0.090000	12.6207048	24.237	0.1789	-3238.318960
9750	1053	Dre	783.7	269.3	0.037291	0.147076	29.2249567	39.6075668	0.2535	-3238.318960
9750	1053	Ipu	783.7	269.3	0.160711	1.711475	125.9492107	460.9002175	0.0939	-3238.318960
9750	1053	Tmi	783.7	269.3	0.009110	0.027462	7.139507	7.3955166	0.3317	-3238.318960
9750	1053	Tsi	783.7	269.3	0.006499	0.048752	5.0932663	13.1289136	0.1333	-3238.318960
9752	729	Cid	554.9	174.1	0.045248	0.352104	25.1081152	61.3013064	0.1285	-2264.149775
9752	729	Dre	554.9	174.1	0.023650	0.559921	13.123385	97.4822461	0.0422	-2264.149775
9752	729	Ipu	554.9	174.1	0.104192	69.464207	57.8161408	12093.7184387	0.0015	-2264.149775
9752	729	Tmi	554.9	174.1	0.002926	0.050410	1.6236374	8.776381	0.0580	-2264.149775
9752	729	Tsi	554.9	174.1	0.008622	0.040237	4.7843478	7.0052617	0.2143	-2264.149775
